Date,Open,High,Low,Close,Adj Close,Volume
2011-05-03,229.300003,229.729996,222.699997,223.580002,208.756195,923770
2011-05-04,225.000000,228.335007,221.000000,226.065002,211.076447,641730
2011-05-05,226.899994,227.535004,221.100006,222.024994,207.304291,9811790
2011-05-06,223.000000,231.699997,223.000000,229.914993,214.671188,514690
2011-05-09,232.000000,232.000000,224.690002,228.024994,212.906494,387940
2011-05-10,226.000000,227.699997,222.100006,224.675003,209.778595,511650
2011-05-11,225.100006,226.630005,222.259995,225.460007,210.511566,469780
2011-05-12,225.500000,226.490005,222.770004,223.990005,209.139023,1082460
2011-05-13,223.990005,229.000000,223.000000,225.445007,210.497528,440610
2011-05-16,225.399994,226.399994,223.300003,224.994995,210.077393,390480
2011-05-17,225.399994,227.225006,224.100006,225.410004,210.464874,374760
2011-05-18,226.000000,227.649994,224.175003,226.539993,211.519943,553700
2011-05-19,227.000000,228.380005,225.899994,227.134995,212.075485,402710
2011-05-20,226.800003,231.975006,225.979996,231.600006,216.244461,572040
2011-05-23,230.380005,230.380005,224.625000,226.429993,211.417236,476600
2011-05-24,225.899994,229.100006,225.100006,225.514999,210.562897,892420
2011-05-25,225.600006,226.600006,224.395004,225.264999,210.329483,238220
2011-05-26,225.300003,227.639999,223.910004,226.664993,211.636642,372670
2011-05-27,227.009995,230.649994,225.899994,229.815002,214.577820,275970
2011-05-30,230.710007,232.789993,229.940002,230.830002,215.525528,262230
2011-05-31,232.500000,240.000000,231.509995,238.830002,222.995102,604000
2011-06-01,238.410004,240.479996,236.919998,238.929993,223.088470,401570
2011-06-02,235.399994,236.490005,235.220001,235.895004,221.786316,219420
2011-06-03,235.100006,237.300003,234.500000,234.994995,220.940140,339300
2011-06-06,235.699997,238.000000,234.839996,237.550003,223.342316,369170
2011-06-07,237.199997,239.044998,236.300003,237.979996,223.746597,523420
2011-06-08,237.000000,237.100006,235.000000,235.520004,221.433731,1079630
2011-06-09,235.500000,237.100006,234.210007,236.080002,221.960251,265290
2011-06-10,236.649994,237.679993,233.080002,235.910004,221.800415,194460
2011-06-13,235.800003,237.800003,234.500000,237.229996,223.041473,314370
2011-06-14,236.500000,239.899994,236.500000,238.175003,223.929932,200640
2011-06-15,238.300003,239.479996,236.320007,237.240005,223.050873,239670
2011-06-16,236.399994,237.199997,233.725006,234.289993,220.277283,265080
2011-06-17,235.500000,236.610001,233.304993,235.095001,221.034164,249310
2011-06-20,235.899994,235.899994,227.000000,230.350006,216.572937,287190
2011-06-21,230.600006,234.699997,230.505005,233.009995,219.073853,500600
2011-06-22,234.699997,234.699997,231.399994,232.270004,218.378128,217250
2011-06-23,232.279999,233.970001,231.000000,233.235001,219.285416,194740
2011-06-24,234.000000,239.000000,234.000000,238.145004,223.901718,305330
2011-06-27,238.199997,243.000000,238.000000,241.630005,227.178314,639510
2011-06-28,241.699997,243.000000,240.589996,242.274994,227.784714,649640
2011-06-29,243.104996,249.669998,243.100006,248.690002,233.816040,770500
2011-06-30,248.699997,251.500000,245.154999,250.259995,235.292114,578930
2011-07-01,252.699997,253.800003,248.005005,249.690002,234.756226,774620
2011-07-04,252.500000,253.979996,251.100006,253.229996,238.084518,521080
2011-07-05,252.000000,255.100006,251.399994,254.039993,238.846054,423600
2011-07-06,253.399994,255.699997,253.009995,254.505005,239.283234,601910
2011-07-07,254.505005,257.200012,253.520004,256.494995,241.154236,634900
2011-07-08,256.399994,258.250000,255.235001,255.820007,240.519608,345250
2011-07-11,255.800003,256.549988,251.535004,252.335007,237.243057,740750
2011-07-12,250.600006,250.600006,246.160004,248.005005,233.172028,440620
2011-07-13,249.000000,252.500000,248.100006,251.565002,236.519089,721270
2011-07-14,252.949997,256.825012,249.300003,252.949997,237.821259,562948
2011-07-15,303.524994,303.524994,250.000000,254.500000,239.278549,247366
2011-07-18,256.250000,259.450012,253.500000,257.200012,241.817108,894548
2011-07-19,259.750000,259.750000,254.375000,255.399994,240.124725,1090954
2011-07-20,258.750000,258.750000,250.600006,251.425003,236.387451,505452
2011-07-21,253.500000,253.500000,247.500000,248.149994,233.308334,644988
2011-07-22,249.750000,253.250000,249.100006,250.699997,235.705811,507180
2011-07-25,251.000000,253.350006,248.774994,252.550003,237.445175,504266
2011-07-26,253.000000,254.925003,247.699997,248.925003,234.037003,369996
2011-07-27,250.500000,251.875000,246.125000,250.925003,235.917374,306338
2011-07-28,249.899994,249.899994,242.524994,243.800003,229.218521,390050
2011-07-29,245.500000,245.500000,240.875000,243.699997,229.124481,953054
